track_rank,track_id,track_name,artists,track_duration,track_is_explicit,track_popularity,album_id,album_name,album_release_year,album_type,artist_name,artist_name_others,artist_id,artist_id_others,track_danceability,track_energy,track_key,track_loudness,track_mode,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,artist_popularity,artist_followers,artist_genre,artist_genre_others,playlist_id
27.0,6FQQiTpYnfc5803p84bQp1,Vikram - Title Track,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",3.64705,False,67.0,0FIP7MeIO3yqL8K6uTz3b1,Vikram (Original Motion Picture Soundtrack),2022.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,0.638,0.842,7.0,-5.305,0.0,0.0524,0.174,0.000356,0.126,0.145,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
29.0,7mhJ08BCG6goQ8mPpk9TuZ,Two Two Two,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3eDT9fwXKuHWFvgZaaYC5v'}, 'href': 'https://api.spotify.com/v1/artists/3eDT9fwXKuHWFvgZaaYC5v', 'id': '3eDT9fwXKuHWFvgZaaYC5v', 'name': 'Sunidhi Chauhan', 'type': 'artist', 'uri': 'spotify:artist:3eDT9fwXKuHWFvgZaaYC5v'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4zQpCebYLmlfG8Cw43xdtZ'}, 'href': 'https://api.spotify.com/v1/artists/4zQpCebYLmlfG8Cw43xdtZ', 'id': '4zQpCebYLmlfG8Cw43xdtZ', 'name': 'Sanjana Kalmanje', 'type': 'artist', 'uri': 'spotify:artist:4zQpCebYLmlfG8Cw43xdtZ'}]",2.9390833333333335,False,48.0,2bRyFTzMb2iz6yIlcon1uz,Kaathuvaakula Rendu Kaadhal (Original Motion Picture Soundtrack),2022.0,album,Anirudh Ravichander,"Sunidhi Chauhan, Sanjana Kalmanje",4zCH9qm4R2DADamUHMCa6O,"3eDT9fwXKuHWFvgZaaYC5v, 4zQpCebYLmlfG8Cw43xdtZ",0.837,0.691,1.0,-4.982,1.0,0.147,0.0207,0.00361,0.198,0.648,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
36.0,5vrZxAYip2EmN7nvZE3UvX,"Edakku Modakku (From ""Naai Sekar"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0jwbpxdhhQamNo79fFPVcr'}, 'href': 'https://api.spotify.com/v1/artists/0jwbpxdhhQamNo79fFPVcr', 'id': '0jwbpxdhhQamNo79fFPVcr', 'name': 'Sivakarthikeyan', 'type': 'artist', 'uri': 'spotify:artist:0jwbpxdhhQamNo79fFPVcr'}]",3.1586833333333333,False,44.0,0yEnhyVVbO7StjERiZMwOX,"Edakku Modakku (From ""Naai Sekar"")",2021.0,album,Anirudh Ravichander,Sivakarthikeyan,4zCH9qm4R2DADamUHMCa6O,0jwbpxdhhQamNo79fFPVcr,0.772,0.774,6.0,-6.095,0.0,0.223,0.157,0.0,0.182,0.618,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
39.0,1Bpvh9xYlcxHkWJMQuiNiA,Cute Ponnu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7B0eBcEyMXoyqBrVyj7gFD'}, 'href': 'https://api.spotify.com/v1/artists/7B0eBcEyMXoyqBrVyj7gFD', 'id': '7B0eBcEyMXoyqBrVyj7gFD', 'name': 'Vivek Siva', 'type': 'artist', 'uri': 'spotify:artist:7B0eBcEyMXoyqBrVyj7gFD'}]",4.593733333333334,False,47.0,7fVDf5Unepx5UYSruu3xWw,"Cute Ponnu (From ""Enna Solla Pogirai"")",2021.0,album,Anirudh Ravichander,Vivek Siva,4zCH9qm4R2DADamUHMCa6O,7B0eBcEyMXoyqBrVyj7gFD,0.75,0.813,11.0,-5.871,0.0,0.132,0.254,0.0,0.298,0.687,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
46.0,0t0mHozF8Xsif9w8bemh9D,"So Baby (From ""Doctor"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/07ziSY1M5vTjGnNtW9WNeR'}, 'href': 'https://api.spotify.com/v1/artists/07ziSY1M5vTjGnNtW9WNeR', 'id': '07ziSY1M5vTjGnNtW9WNeR', 'name': 'Ananthakrrishnan', 'type': 'artist', 'uri': 'spotify:artist:07ziSY1M5vTjGnNtW9WNeR'}]",4.210516666666667,False,58.0,28Y5P0FADbgckRg1E5E5Dp,"So Baby (From ""Doctor"")",2021.0,album,Anirudh Ravichander,Ananthakrrishnan,4zCH9qm4R2DADamUHMCa6O,07ziSY1M5vTjGnNtW9WNeR,0.607,0.843,5.0,-8.15,0.0,0.218,0.103,4.42e-05,0.107,0.582,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
51.0,4dJrjWtAhEkW7VdPYSL1Ip,"Vaathi Coming (From ""Master"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1GH0DojDQJeEKQ4BDMShAL'}, 'href': 'https://api.spotify.com/v1/artists/1GH0DojDQJeEKQ4BDMShAL', 'id': '1GH0DojDQJeEKQ4BDMShAL', 'name': 'Gana Balachandar', 'type': 'artist', 'uri': 'spotify:artist:1GH0DojDQJeEKQ4BDMShAL'}]",3.8042833333333332,False,56.0,0SOw7gw33kUZHgyZpLY1Jh,"Vaathi Coming (From ""Master"")",2020.0,album,Anirudh Ravichander,Gana Balachandar,4zCH9qm4R2DADamUHMCa6O,1GH0DojDQJeEKQ4BDMShAL,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
53.0,0fGclndst25Qqy8j4u5De5,"Chellamma (From ""Doctor"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/00sCATpEvwH48ays7PlQFU'}, 'href': 'https://api.spotify.com/v1/artists/00sCATpEvwH48ays7PlQFU', 'id': '00sCATpEvwH48ays7PlQFU', 'name': 'Jonita Gandhi', 'type': 'artist', 'uri': 'spotify:artist:00sCATpEvwH48ays7PlQFU'}]",3.941666666666667,False,59.0,0ajbKuAGjGt7VBJeKpYyu8,"Chellamma (From ""Doctor"")",2020.0,album,Anirudh Ravichander,Jonita Gandhi,4zCH9qm4R2DADamUHMCa6O,00sCATpEvwH48ays7PlQFU,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
54.0,2cVJDlu9jmkPUeuJxA6v8i,"Master the Blaster (From ""Master"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6WaQm4n7YfvvH7r94yMAeu'}, 'href': 'https://api.spotify.com/v1/artists/6WaQm4n7YfvvH7r94yMAeu', 'id': '6WaQm4n7YfvvH7r94yMAeu', 'name': 'Bjorn Surrao', 'type': 'artist', 'uri': 'spotify:artist:6WaQm4n7YfvvH7r94yMAeu'}]",1.5375,False,57.0,5WJcoXdTMji80ZtFDQgZrL,"Master the Blaster (From ""Master"")",2021.0,album,Anirudh Ravichander,Bjorn Surrao,4zCH9qm4R2DADamUHMCa6O,6WaQm4n7YfvvH7r94yMAeu,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
55.0,7MtK3lPdVPq2WGO6EWHB9V,Dharala Prabhu Title Track,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",3.3233,False,49.0,4O5iuMBSmUXMZIrBgx3LOG,Dharala Prabhu (Original Motion Picture Soundtrack),2020.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
57.0,4PML5RtrVcYAwTTS46otXB,Vaathi Raid,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7rVV9d6vc4FLT752uRuk71'}, 'href': 'https://api.spotify.com/v1/artists/7rVV9d6vc4FLT752uRuk71', 'id': '7rVV9d6vc4FLT752uRuk71', 'name': 'Arivu', 'type': 'artist', 'uri': 'spotify:artist:7rVV9d6vc4FLT752uRuk71'}]",3.4916666666666667,False,56.0,11YJfivZjEaEUU9lJmeidh,Master (Original Motion Picture Soundtrack),2020.0,album,Anirudh Ravichander,Arivu,4zCH9qm4R2DADamUHMCa6O,7rVV9d6vc4FLT752uRuk71,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
58.0,44tt44Coydbx27QJlWiKXb,Yelo Pullelo,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",3.4330833333333333,False,44.0,75tmDdVdpjSQwoEc0WjRug,Kannum Kannum Kollaiyadithaal,2020.0,album,Anirudh Ravichander,,4zCH9qm4R2DADamUHMCa6O,,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
62.0,0OgazYID6CUlSeiAoeuf5B,"Jigidi Killaadi (From ""Pattas"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4hBCDHUWTljP6BDl5AekgW'}, 'href': 'https://api.spotify.com/v1/artists/4hBCDHUWTljP6BDl5AekgW', 'id': '4hBCDHUWTljP6BDl5AekgW', 'name': 'Vivek - Mervin', 'type': 'artist', 'uri': 'spotify:artist:4hBCDHUWTljP6BDl5AekgW'}]",3.6485833333333333,False,49.0,5hoVfWGxDJhhqJHdooUJkh,"Jigidi Killaadi (From ""Pattas"")",2019.0,album,Anirudh Ravichander,Vivek - Mervin,4zCH9qm4R2DADamUHMCa6O,4hBCDHUWTljP6BDl5AekgW,,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
64.0,36BwgojDYh1SOmZ6gG7WqR,"Kadhal Psycho (From ""Saaho"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1OPqAyxsQc8mcRmoNBAnVk'}, 'href': 'https://api.spotify.com/v1/artists/1OPqAyxsQc8mcRmoNBAnVk', 'id': '1OPqAyxsQc8mcRmoNBAnVk', 'name': 'Dhvani Bhanushali', 'type': 'artist', 'uri': 'spotify:artist:1OPqAyxsQc8mcRmoNBAnVk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt'}, 'href': 'https://api.spotify.com/v1/artists/4f7KfxeHq9BiylGmyXepGt', 'id': '4f7KfxeHq9BiylGmyXepGt', 'name': 'Tanishk Bagchi', 'type': 'artist', 'uri': 'spotify:artist:4f7KfxeHq9BiylGmyXepGt'}]",2.772866666666667,False,43.0,3Q8ydcSlU4QA8a7GCkU51y,"Kadhal Psycho (From ""Saaho"")",2019.0,album,Anirudh Ravichander,"Dhvani Bhanushali, Tanishk Bagchi",4zCH9qm4R2DADamUHMCa6O,"1OPqAyxsQc8mcRmoNBAnVk, 4f7KfxeHq9BiylGmyXepGt",,,,,,,,,,,85.0,16339229.0,desi hip hop,"filmi, tamil hip hop",37i9dQZF1DX7vl8XKmpwdM
11.0,6TK7jseRCrogw9IzQYkw2h,"Thee Thalapathy (From ""Varisu"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Hn84AFwiTEi8eMoI5B9AS'}, 'href': 'https://api.spotify.com/v1/artists/5Hn84AFwiTEi8eMoI5B9AS', 'id': '5Hn84AFwiTEi8eMoI5B9AS', 'name': 'Silambarasan TR', 'type': 'artist', 'uri': 'spotify:artist:5Hn84AFwiTEi8eMoI5B9AS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN'}, 'href': 'https://api.spotify.com/v1/artists/2FgHPfRprDaylrSRVf1UlN', 'id': '2FgHPfRprDaylrSRVf1UlN', 'name': 'Thaman S', 'type': 'artist', 'uri': 'spotify:artist:2FgHPfRprDaylrSRVf1UlN'}]",4.3,False,75.0,3ZcY45jXNx9jTGjpNv3GbL,"Thee Thalapathy (From ""Varisu"")",2022.0,album,Silambarasan TR,Thaman S,5Hn84AFwiTEi8eMoI5B9AS,2FgHPfRprDaylrSRVf1UlN,0.674,0.907,10.0,-5.078,0.0,0.122,0.567,0.0,0.259,0.828,69.0,164526.0,desi hip hop,"filmi, tamil pop",37i9dQZF1DX7vl8XKmpwdM
12.0,4JO0JV8cZ4JnB777tmNKh9,"Pacha Elai (From ""Love Today"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy'}, 'href': 'https://api.spotify.com/v1/artists/6AiX12wXdXFoGJ2vk8zBjy', 'id': '6AiX12wXdXFoGJ2vk8zBjy', 'name': 'Yuvan Shankar Raja', 'type': 'artist', 'uri': 'spotify:artist:6AiX12wXdXFoGJ2vk8zBjy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4o0KXeyOSB2BftArHVnsyG'}, 'href': 'https://api.spotify.com/v1/artists/4o0KXeyOSB2BftArHVnsyG', 'id': '4o0KXeyOSB2BftArHVnsyG', 'name': 'Mathichiyam Bala', 'type': 'artist', 'uri': 'spotify:artist:4o0KXeyOSB2BftArHVnsyG'}]",3.514283333333333,False,66.0,5b57LEW0l5UPYSzgIyAnTT,"Pacha Elai (From ""Love Today"")",2022.0,album,Yuvan Shankar Raja,Mathichiyam Bala,6AiX12wXdXFoGJ2vk8zBjy,4o0KXeyOSB2BftArHVnsyG,0.664,0.716,11.0,-10.904,0.0,0.33,0.469,0.000228,0.313,0.413,79.0,8813352.0,filmi,"kollywood, tamil pop",37i9dQZF1DX7vl8XKmpwdM
34.0,3huCRjAX12zNPxtX9JqX2X,"Naanga Vera Maari (From ""Valimai"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy'}, 'href': 'https://api.spotify.com/v1/artists/6AiX12wXdXFoGJ2vk8zBjy', 'id': '6AiX12wXdXFoGJ2vk8zBjy', 'name': 'Yuvan Shankar Raja', 'type': 'artist', 'uri': 'spotify:artist:6AiX12wXdXFoGJ2vk8zBjy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6LWyVEIBnx7MoRBhQxu9om'}, 'href': 'https://api.spotify.com/v1/artists/6LWyVEIBnx7MoRBhQxu9om', 'id': '6LWyVEIBnx7MoRBhQxu9om', 'name': 'Anurag Kulkarni', 'type': 'artist', 'uri': 'spotify:artist:6LWyVEIBnx7MoRBhQxu9om'}]",4.239083333333333,False,52.0,57EwhOeKmfQPDC7IUjKubv,"Naanga Vera Maari (From ""Valimai"")",2021.0,album,Yuvan Shankar Raja,Anurag Kulkarni,6AiX12wXdXFoGJ2vk8zBjy,6LWyVEIBnx7MoRBhQxu9om,0.649,0.889,1.0,-5.442,1.0,0.199,0.102,0.0,0.323,0.601,79.0,8813352.0,filmi,"kollywood, tamil pop",37i9dQZF1DX7vl8XKmpwdM
38.0,5zDRx2IlpoiNHBpmG4btVN,"Per Vachaalum Vaikkaama (From ""Dikkiloona"")","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy'}, 'href': 'https://api.spotify.com/v1/artists/6AiX12wXdXFoGJ2vk8zBjy', 'id': '6AiX12wXdXFoGJ2vk8zBjy', 'name': 'Yuvan Shankar Raja', 'type': 'artist', 'uri': 'spotify:artist:6AiX12wXdXFoGJ2vk8zBjy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3m49WVMU4zCkaVEKb8kFW7'}, 'href': 'https://api.spotify.com/v1/artists/3m49WVMU4zCkaVEKb8kFW7', 'id': '3m49WVMU4zCkaVEKb8kFW7', 'name': 'Ilaiyaraaja', 'type': 'artist', 'uri': 'spotify:artist:3m49WVMU4zCkaVEKb8kFW7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0qS0rxCY4YfrUx9GCTlDIW'}, 'href': 'https://api.spotify.com/v1/artists/0qS0rxCY4YfrUx9GCTlDIW', 'id': '0qS0rxCY4YfrUx9GCTlDIW', 'name': 'Malaysia Vasudevan', 'type': 'artist', 'uri': 'spotify:artist:0qS0rxCY4YfrUx9GCTlDIW'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Xpg6PBSUOoho2lI9qLjiu'}, 'href': 'https://api.spotify.com/v1/artists/5Xpg6PBSUOoho2lI9qLjiu', 'id': '5Xpg6PBSUOoho2lI9qLjiu', 'name': 'S. Janaki', 'type': 'artist', 'uri': 'spotify:artist:5Xpg6PBSUOoho2lI9qLjiu'}]",4.473333333333334,False,50.0,0vIuvTNYjZSTXoT5l4k2pu,"Per Vachaalum Vaikkaama (From ""Dikkiloona"")",2021.0,album,Yuvan Shankar Raja,"Ilaiyaraaja, Malaysia Vasudevan, S. Janaki",6AiX12wXdXFoGJ2vk8zBjy,"3m49WVMU4zCkaVEKb8kFW7, 0qS0rxCY4YfrUx9GCTlDIW, 5Xpg6PBSUOoho2lI9qLjiu",0.761,0.917,9.0,-4.049,1.0,0.115,0.305,0.918,0.0603,0.926,79.0,8813352.0,filmi,"kollywood, tamil pop",37i9dQZF1DX7vl8XKmpwdM
52.0,2kAZP4MIGCitpBHn358pgU,"Meherezylaa - From ""Maanaadu""","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6AiX12wXdXFoGJ2vk8zBjy'}, 'href': 'https://api.spotify.com/v1/artists/6AiX12wXdXFoGJ2vk8zBjy', 'id': '6AiX12wXdXFoGJ2vk8zBjy', 'name': 'Yuvan Shankar Raja', 'type': 'artist', 'uri': 'spotify:artist:6AiX12wXdXFoGJ2vk8zBjy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/03iJDZgebs4CLNrriGzyw4'}, 'href': 'https://api.spotify.com/v1/artists/03iJDZgebs4CLNrriGzyw4', 'id': '03iJDZgebs4CLNrriGzyw4', 'name': 'Bhavatharini', 'type': 'artist', 'uri': 'spotify:artist:03iJDZgebs4CLNrriGzyw4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/51CkNYOrEaNCFHaW5XHeQ5'}, 'href': 'https://api.spotify.com/v1/artists/51CkNYOrEaNCFHaW5XHeQ5', 'id': '51CkNYOrEaNCFHaW5XHeQ5', 'name': 'Rizwan', 'type': 'artist', 'uri': 'spotify:artist:51CkNYOrEaNCFHaW5XHeQ5'}]",4.32,False,46.0,7sZ0rgDMsrmo98UY0z98c9,"Meherezylaa (From ""Maanaadu"")",2021.0,album,Yuvan Shankar Raja,"Bhavatharini, Rizwan",6AiX12wXdXFoGJ2vk8zBjy,"03iJDZgebs4CLNrriGzyw4, 51CkNYOrEaNCFHaW5XHeQ5",,,,,,,,,,,79.0,8813352.0,filmi,"kollywood, tamil pop",37i9dQZF1DX7vl8XKmpwdM
13.0,7jkaMNRAgKSfDgkUBhHuys,Kannamma,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3IX32wm6CoEIYovZ0VcjBJ'}, 'href': 'https://api.spotify.com/v1/artists/3IX32wm6CoEIYovZ0VcjBJ', 'id': '3IX32wm6CoEIYovZ0VcjBJ', 'name': 'Arjun Janya', 'type': 'artist', 'uri': 'spotify:artist:3IX32wm6CoEIYovZ0VcjBJ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1lDx24tVvy8JVKOVjnlJfv'}, 'href': 'https://api.spotify.com/v1/artists/1lDx24tVvy8JVKOVjnlJfv', 'id': '1lDx24tVvy8JVKOVjnlJfv', 'name': 'Anthony Daasan', 'type': 'artist', 'uri': 'spotify:artist:1lDx24tVvy8JVKOVjnlJfv'}]",3.125,False,44.0,5lumRC2NIbaPKoqxDIWYbc,"Kannamma (From ""Kick"")",2022.0,album,Arjun Janya,Anthony Daasan,3IX32wm6CoEIYovZ0VcjBJ,1lDx24tVvy8JVKOVjnlJfv,0.49,0.59,2.0,-7.468,1.0,0.121,0.305,0.0,0.102,0.608,55.0,393546.0,sandalwood,,37i9dQZF1DX7vl8XKmpwdM
14.0,5oSFIFYf3vdzi2pkAIgk7I,Venaam Thalaiva Adviceu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4W91bbPB2CTSsHwt7eqNl7'}, 'href': 'https://api.spotify.com/v1/artists/4W91bbPB2CTSsHwt7eqNl7', 'id': '4W91bbPB2CTSsHwt7eqNl7', 'name': 'Javed Ali', 'type': 'artist', 'uri': 'spotify:artist:4W91bbPB2CTSsHwt7eqNl7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4kzSv6FtNOoY6s4VFD3L6e'}, 'href': 'https://api.spotify.com/v1/artists/4kzSv6FtNOoY6s4VFD3L6e', 'id': '4kzSv6FtNOoY6s4VFD3L6e', 'name': 'Yugabharathi', 'type': 'artist', 'uri': 'spotify:artist:4kzSv6FtNOoY6s4VFD3L6e'}]",4.325,False,43.0,2UgjttUimzckiOaK6CdlN8,DSP (Original Motion Picture Soundtrack),2022.0,album,Javed Ali,Yugabharathi,4W91bbPB2CTSsHwt7eqNl7,4kzSv6FtNOoY6s4VFD3L6e,0.742,0.704,5.0,-5.476,0.0,0.0619,0.38,0.0,0.106,0.845,72.0,6502412.0,desi pop,"filmi, modern bollywood, sufi",37i9dQZF1DX7vl8XKmpwdM
